Name_CH,Name_ML,Name_EN,Location,Longitude,Latitude,Region,Category,PageNumber,,
泗里街省土木建筑商公会,Persatuan Kontraktor Pembinaan Dan Kejuruteraan Awan Bahagian Sarikei,,"35, 2nd Floor, Jalan Jubli Mutiara, 96100 Sarikei, Sarawak.",111.525089,2.131717,Sarawak,业缘,367,,
泗里街中华工商总会,Dewan Perniaggan Dan Perindustrian Cina Sarikei,,"Lot 217, Block 36, Market Road, Sarikei, Sarawak",111.522615,2.132712,Sarawak,业缘,367,,
诗巫药商公会,Persatuan Pedagangan Ubat Cina,Sibu Drug Merchants Association,"1st Floor, Wisma Sibu Chinese Chamber. Chambers Road, 96000 Sibu, Sarawak.",111.829883,2.289212,Sarawak,业缘,367,,
诗巫中华工商总会,Dewan Perniagaan & Perindusstrian Cina Sibu,Sibu Chinese Chamber Of Commerce & Industry,"1st Floor, Wisma Sibu Chinese Chamber, Jalan Chambers, Sibu, Sarawak.",111.85227,2.301377,Sarawak,业缘,367,,
石山中华商会,,Chinese Chamber of Commerce Batu Niah,"Lot 103, 1st Floor, Batu Niah Bazaar, 98200 Batu Niah, Sarawak.",101.662452,3.244553,Sarawak,业缘,367,,
务实的中华商会,Persatuan Perniagaan Cina Sibuti Sarawak,Chinese Chamber Of Commerce Sibuti Sarawak,"P.O.Box 5, 98157, Bekenn, Sibuti, Miri, Sarawak.",113.979835,4.38621,Sarawak,业缘,367,,
泗里街汽车运输驾驶员公会,,Sarikei Motor Vehicle Driver' s Association,"P.O.Box 441, 96108, Sarikei, Sarawak.",116.293291,6.214785,Sarawak,业缘,367,,
晋汉省华小教师会,Persatuan Guru-Guru Sekolah Rendah Aliran,,"Bahasa Cina, Bahagian Kuching/Samarahan",110.322561,1.371955,Sarawak,文教,368,,
古晋中华中学校友会,Persatuan Bekas Penuntut SM Chung Hua Kuching,Kuching Chung Hua Middle School Alumni Association,"Lot 119, No.21(Tingkat 1) Lorong 5, Jalan Datuk Abang Abdul Rahim, 93450 Kuching, Sarawak.",110.367458,1.552403,Sarawak,文教,368,,
古晋中华第一中学校友会,Persatuan Alumni SM Chung Hua No. 1 Kuching,The Chung Hua Middle School No. 1 Alumni Association  Kuching,"Chung Hua Middle School No. 1 Jalan Pending, 93450 Kuching, Sarawak.",110.375568,1.548168,Sarawak,文教,368,,
大马书艺协会诗巫联委会,Persatuan Seni Tulis Malaysia ,The Calligraphy Society of Malaysia,"No. 36, Lane 2, Rejang Park, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,文教,368,,
第三省华文独中校友联合会,Persatuan Bekas Penuntut Sek Men Cina Swasta Brsekutu Bahagian Ketiga Sarawak,The United Private Chinese Secondar School Old Students Association,"No. 52B, 6th Floor, Jalan Brooke Drive, P.O.Box 1302, 96008 Sibu, Sarawak.",111.85227,2.301377,Sarawak,文教,368,,
第三六七省师训毕业同学会,,"3rd, 6th & 7th Division Sarawak Ateachers Training College Alumni Association","No. 12, Nibong Rd, 96000 Sibu, Sarawak.",111.82702,2.308856,Sarawak,文教,368,,
马拉瑞县华小教师会,Persatuan Guru-Guru Sekolah Cina Meradong,,"SJK(C) Ming Tee, Jabatan Pendidikan Daerah Meradong, 96500 Bintangor, Sarawak.",101.246291,3.426329,Sarawak,文教,368,,
美里省华小董联会,Persatuan Lembaga Pengurusan SRB Cina  ,,Bersatu Bahagian Miri,114.808158,4.043155,Sarawak,文教,368,,
美里美中校友会,Persatuan Bekas Pelajar SMK(Chung Hua),Miri Chung Hua Middle School Alumni Association ,"Jalan Dato Temenggang Ojong Lawdi, Jalan Brighten, Miri, Sarawak. P.O.Box 116, 98007 Miri, Sarawak.",114.038136,4.461348,Sarawak,文教,368,,
美里省华校教师公会,Persatuan Guru-Guru Sekolah Cina Miri Sarawak,,"SJK(C) Chung Hua Miri, Peti Surat 69, 98007 Miri, Sarawak.",115.019014,4.755711,Sarawak,文教,368,,
民丹莪开中中学校友会,Persatuan Bekas Pelajar SMB Kai Chung Bintangor,Bintangor Kai Chung Sec. School Ex-Student Association,"P.O.Box 329, 96508 Bintangor, Sarawak.",116.293291,6.214785,Sarawak,文教,368,,
砂劳越华小董联会,,The Sarawak United Association Of Chinese Primary Aided School Boards Of Management,"C/O Chung Hua Primary School No.5, Jalan Chawan, 93300 Kuching, Sarawak.",110.366412,1.548331,Sarawak,文教,369,,
砂劳越华小教师会联合会,Gabungan Persatuan Guru-Guru Sekolah Rendah Aliran Bahasa Ciana Sarawak.,,"No.8, Jalan Central, 96000 Sibu, Sarawak.",111.827862,2.28947,Sarawak,文教,369,,
南大校友会诗巫分会,,Na Yong University Alumni Society,"No. 12, Lane 1, Brooke Drive, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,文教,369,,
砂拉越留华同学会,Persatuan Graduan China Sarawak,China Graduates Association Of Sarawak,"48, Jalan Sie Poi Kieng, P.O.Box 1433, 96008 Sibu, Sarawak.",111.85227,2.301377,Sarawak,文教,369,,
砂拉越留台同学会,Persatuan Graduan Taiwan Sarawak,Sarawak Taiwan Graduate' s Association,"No.21, Jalan Lotus, 96000 Sibu, Sarawak.",111.830251,2.31781,Sarawak,文教,369,,
砂拉越留台同学会诗巫省分会,Persatuan Pelajar Taiwan Bhg.3  Sarawak,,"2, Lotus Rd 96000 Sibu, Sarawak. P.O.Box 582, 96007 Sibu, Sarawak.",114.187594,3.708803,Sarawak,文教,369,,
民丹莪舞蹈协会,Persatuan Tarian Bintangor,,"15, (1st Floor), Lorong 15, Lorong Maju, Teo Kui Ngo Road, 96500 Bintangor, Sarawak.",113.90106,4.655808,Sarawak,文教,369,,
砂拉越留台同学会古晋省分会,Persatuan  Graduan Taiwan Sarawak( Cawangan Bhg Kuching),Sarawak Taiwan Gradiates Asso. Kuching Division Branch,"Lot 125, Section 63, No. 33, Jln Datuk Abang Abdul Rahim, 93450 Kuching, Sarawak.",116.072911,5.943839,Sarawak,文教,369,,
砂拉越华文独中董联会,,The Sarawak United Association Of Private Chinese Secondary School Management Board,"P.O.Box 608, 93712 Kuching, Sarawak.",116.293291,6.214785,Sarawak,文教,369,,
砂拉越留台同学会美里分会,,Sarawak Taiwan Graduates Association Miri Division Branch,"P.O.Box 690, 98008 Miri, Sarawak.",116.293291,6.214785,Sarawak,文教,369,,
砂拉越留台同学会泗里街分会,Persatuan Graduan Taiwan Sarawak,Sarawak Taiwan Greductes Association Miri Division Branch,"P.O.Box 275, 96107, Sarikei, Sarawak.",116.293291,6.214785,Sarawak,文教,369,,
砂拉越美里华校教师公会,Persatuan Guru-Guru Sekolah Cina Bahagian Miri,,"P.O.Box 240, 98007 Miri, Sarawak.",116.293291,6.214785,Sarawak,文教,369,,
泗里街华人教师会,"Persatuan Guru-Guru Cina, Sarikei",Sarikei Chinese Teacher' s Association,"135, Jalan  Meranti 96100 Sarikei, Sarawak.",111.53422,2.123427,Sarawak,文教,370,,
诗巫公教中学校友会,,"Catholic High School Old Students Association, Sibu","Catholic High School, P.O.Box 383, 96007 Sibu, Sarawak.",102.241252,2.206756,Sarawak,文教,370,,
诗巫盆栽园艺协会,Persatuan Bonsai & Horticulture Sibu,Sibu Bonsai & Horticulture Association,"No.49-B Jalan Lanang, Peti Surat 1225, 96008 Sibu, Sarawak.",111.834678,2.282176,Sarawak,文教,370,,
砂拉越诗巫省华文独立中学董事联合会,"Persatuan Lembaga-Lembaga Bersatu Pengurusan Sekolah Menengah Swasta Cina Bahagian Sibu, Sarawak","The United Association Of Private Chinese Secondary School Boards Of Management, Sibu Division Sarawak","52G, 6th Floor, Brooke Drive, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,文教,370,,
诗巫， 泗里奎， 加帛省幼稚园教师会,"Persatuan Guru Tadika Bahagian Sibu, Sarikei Dan Kapit",Kindergarten Teacher' s Association Of the Sibu Sarikei And Kapit Division ,"29B, Jalan Kapor 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,文教,370,,
诗巫光民中学校友会,,Guong Ming Middle School Old Students Association,"6, Jalan Tuanku Osman, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,文教,370,,
诗巫省华文独中董联会,,"The United Association Of  Private Chinese Secondary School Boards Of Management, Sibu Division","P.O.Box 1320, 96008 Sibu, Sarawak",111.85227,2.301377,Sarawak,文教,370,,
诗巫与加帛省津贴华文小学董事联合会,Persatuan Lembaga-Lembaga Pengurusan Sekolah-Sekolah Rendan Bantuan Cina Bahagian Sibu & Kapit Sarawak,"The United Association Of Chinese Primary Aided School Boards Of Management, Sibu & Kapit Division","52H, Brooke Drive, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,文教,370,,
诗巫黄乃裳中学校友会,,Wong Nai Siong Secondary School Old Students Association Sibu,"Wong Nai Sion Sec. School, P.O.Box 933, 96008 Sibu, Sarawak.",111.838116,2.325635,Sarawak,文教,370,,
砂罗越美里省津贴华文小学董事会联合会,,The United Association Of Chinese Primary Aidah,School Board of Management， Miri Division,102.610846,2.578271,Sarawak,文教,370,,
诗巫华人教师公会,"Persatuan Guru-Guru Cina, Sibu",Sibu Chinese Teachers Association,"SJK(C) Tiong Hin, Peti Surat 974, 96008 Sibu, Sarawak.",101.440661,2.842534,Sarawak,文教,370,,
实文然中华校友会,Persatuan Murid-Murid Tua Chung Hua,Chung Hua Old Boy' s Association,"No.1, Pasar Baru, 94800 Simunjan, Sarawak.",110.750375,1.394894,Sarawak,文教,370,,
芦平境庙,,Manegement Committee Of Lu Ping Kim Temple,"6 1/2 mile, Repok Road, Sarikei, Sarawak.",111.520461,2.130253,Sarawak,宗教,371,,
凤凰山二霸王公庙,Rumah Berhala Fong Hwang San Ur Par Wang Kong Sibu,Fong Hwang San Ur Par Wang Kong Temple,"21/2 Miles. Deshon Rd, (7D Lane 4 Deshon Rd)",111.852503,2.315811,Sarawak,宗教,371,,
泗里街省津贴华文小学董事联合会,Persatuan Lembaga Bersatu Pengurusan Sekolah Rendah,Cina Bantuan Bahagian Sarikei Sarawak,"No. 9-10, Jakar Bazaar, Sarikei Sarawak.",113.997625,4.393772,Sarawak,文教,371,,
凤山亭清明会,Persatuan Ching Ming Julau,Julau Ching Ming Association,"Chop Hock Hup Hin No.5, Julau Bazaan 6th Division, Sarawak.",113.990497,4.396865,Sarawak,宗教,371,,
美里德教会紫星阁,,Che Sing Khor Moral Uplifting Society,"Lot 906, Jee Foh Road, Krokop, 98000 Miri, Sarawak.",114.026084,4.464737,Sarawak,宗教,371,,
美里佛教正信会,,Miri Orthodor Buddist Association,"Lot 2299, Bulatan Commercial Centre, Piasar, 98000 Miri, Sarawak.",114.026084,4.464737,Sarawak,宗教,371,,
老越德教会紫悟阁,,Che Wu Khor Moral Uplifting Society Lawas,"2nd Floor, Block 6, Lot 1637, Jalan SESCO, 98850 Lawas, Sarawak.",115.420187,4.523016,Sarawak,宗教,371,,
美里德教会紫理阁,,Miri Che Lee Khor Moral Uplifting Society,"No.3, Merbau Estate Shophouse 98000 Miri, Sarawak. P.O.Box 2334, 98008 Miri, Sarawak",115.009886,4.741276,Sarawak,宗教,371,,
林梦佛教会,,Limbang Buddist Association,"1452, Jalan Buangsiol, 98700 Limbang, Sarawak.",115.007514,4.756972,Sarawak,宗教,371,,
林梦德教会紫全阁 ,Pertubuhan Membing Akhlak Che Chuang Khor,Che Chuang Khor Moral Uplifting Society,"3rd Floor, No.25, Main Bazaar, Limbang, Sarawak.",115.012164,4.761188,Sarawak,宗教,371,,
泗里街民立中学校友会,"Persatuan Murid-Murid Tua Sekolah Tinggi Ming Lik, Sarikei",Ming Lik High School Oil Students Association Sarikei,"P.O.Box 456, 96107, Sarikei, Sarawak.",116.293291,6.214785,Sarawak,文教,371,,
妙法甲辰宫,Persatuan Miew Huat Kat Seng Keng,Miew Huat Kat Seng Keng Association,"13, Jalan Peace, 93450 Kuching, Sarawak. P.O.Box 619, 93712nKuching, Sarawak.",110.382591,1.501316,Sarawak,宗教,372,,
民丹莪民安亭大伯公庙,,Ming Ang Temple,"Batu 2 1/2 K.J.D.Road, Bintangor, Sarawak. P.O.Box 90, 96507 Bintangor, Sarawak.",110.307834,1.514252,Sarawak,宗教,372,,
民丹莪孔孟圣道院,Persatuan Ajaran Confucius Bintangor,,"1, 2nd Floor, Jalan Bintang Utara, Bintangor, Sarawak.",111.831002,2.306108,Sarawak,宗教,372,,
美里金刚（卡玛迦加）佛教会,,The Karma Kagaja Dharma Society,"Lot 150, Sublot 216, 2nd Floor, Lucky Building, Airport Road, 98000 Miri, Sarawak.",113.984548,4.330342,Sarawak,宗教,372,,
民都鲁佛教会,Persatuan Penganut Buddha Bintulu,Bintulu Buddhist Association,"Lot 1016, Block 31, Kemena Commercial Centre, Jalan Tg. Batu, 97000 Bintulu, Sarawak.",113.989387,4.399636,Sarawak,宗教,372,,
美里紫阳学会,Institut Pengajian Falsafah Tzyy Yang Miri,Miri Tzyy Yang Philosophy Studies Institute,"3rd Floor, Lot 1182, Block 9, MCLD, Miri Waterfront   Commercial Centre, Jalan Permaisuri, 98000 Miri, Sarawak.",113.986575,4.400184,Sarawak,宗教,372,,
美里天尊殿,,Thian Chun Tien Buddist Association Miri,"P.O.Box 446, 98007 Miri, Sarawak.",116.293291,6.214785,Sarawak,宗教,372,,
民丹莪慈铨佛学研修会,Persatuan Ugama Buddha Tze Chuan Bintangor,Tze Chuan Buddhist Binatang Association,"P.O.Box 175, 96507, Bintangor, Sarawak.",116.293291,6.214785,Sarawak,宗教,372,,
民都鲁德教会紫因阁,"Pertubuhan Membing Akhlak Che Ein Khor, Bintuly",,"No.58m, 2nd Floor, Medan Jaya Commercial Centre, P.O.Box 383, 97000 Bintulu, Sarawak.",failed,failed,Sarawak,宗教,372,,
民都鲁佛教静修会,Persatuan Penganut Agama Buddha Meditasi Bintulu,Bintulu Buddha Meditation Organisation,"No.116, 1st Floor, Lot 981, Kemena Commercial Centre,  Jalan Tg Batu, P.O.Box 2533, 97012 Bintulu, Sarawak.",failed,failed,Sarawak,宗教,372,,
砂拉越德教会紫霞阁,Pertubuhan Meninggikan Akhlak Che Hia Khor Sarawak,Che Hia Khor Moral Uplifting Society Sarawak,"No.30, Jalan Ellis, 93000 Kuching, Sarawak. P.O.Box 675, 93714 Kuching, Sarawak.",failed,failed,Sarawak,宗教,372,,
砂拉越泗里街孔孟圣道院,Persatuan Ajaran Confucius Sarikei Sarawak,,,,,Sarawak,宗教,372,,
新光湾水月宫理事会,J/K Pengurusan Tokong Swee Guk Kung,The Management Com. Of The Siniawan Swee Guk Kong Temple,"No. 93/94, Taman Siniawan, 94000 Bau, Kuching, Sarawak.",110.452031,1.446218,Sarawak,宗教,373,,
胜兴境庙,,Sing Hing King Association,"Lot 13, Sarikei Land District(Block 59), Sg. Murudu, Sarikei, Sarawak. P.O.Box 52, 96100 Sarikei, Sarawak.",111.521087,2.125829,Sarawak,宗教,373,,
泗里街观音堂,,Kwang Ing Tong Association,"2 1/2 Miles Jalan Repok, Sarikei, Sarawak.",111.521087,2.125829,Sarawak,宗教,373,,
巴南象棋公会,,Baram Chinese Chess Association,"29, Queensquare, Foochow Association, 98050 Marudi, Baram, Darawak.",103.19939,2.19009,Sarawak,体育联谊,373,,
诗巫桃源宫八仙府公会,"Persatuan Tao Yuan Gong Ba Xian Fu, Sibu",Sibu Tao Yuan Gong Ba Xian Fu Association,"22-B, Jalan Mubibah, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,宗教,373,,
西天福德万福师母（观音堂）,"Pertubuhan Penyokong Kuil Sithian Hock Teck Shu Moo,(Kuan Yin Tong) Bintulu",,"Chin Lee Garden, Bintulu, Sarawak.",113.047186,3.176376,Sarawak,宗教,373,,
乌鲁蒂佛教居士林,,Marudi Buddist Society,"Lot 169A, Jalan Tuanku Taha, 98050 Marudi, Baram, Sarawak.",114.321614,4.180332,Sarawak,宗教,373,,
泗里街佛教正信会,Persatuan Penganut Agama Buddha,,"Lot 324, Nyelong By Pass, Sarikei, Sarawak.",113.989387,4.399636,Sarawak,宗教,373,,
盛明佛堂,,,"933-934 Jln Nangka 1, Pujut 1A, 98000 Miri, Saraswak.",114.011372,4.468467,Sarawak,宗教,373,,
巴南太极学会,Persatuan Kebudayaan Jasmani,,"P.O.Box 243, 98050 Marudi, Baram, Sarawak.",116.293291,6.214785,Sarawak,体育联谊,373,,
泗里街三元社,,San Nguong Sia Association Sarikei,,,,Sarawak,宗教,373,,
大老山中华俱乐部,Kelab Rekreasi Tiong Hua Trusan,,"P.O.Box 45, 98857 Lawas, Sarawak",110.376334,1.489573,Sarawak,体育联谊,374,,
老越中华俱乐部,Kelab Rekreasi Chung Hua Lawas,,"P.O.Box 45, 98857 Lawas, Sarawak.",110.376334,1.489573,Sarawak,体育联谊,374,,
古晋艺声闽剧社,,"Yi Sing Fukien Dramatic Association, Kuching ","43A, Song Kheng Hai Recreation Ground, 93100 Kuching, Sarawak,",110.378894,1.490432,Sarawak,体育联谊,374,,
长风歌剧社,,Charng Fung Musical & Dramatic Society,"No. 8, 10, 12, Jalan Tapang Timur, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,体育联谊,374,,
丽华花园联谊会,Persatuan Masyarakat Taman Li Hua Sibu Sarawak,,"128G, Lanang Road, 96000 Sibu Sarawak.",111.85227,2.301377,Sarawak,体育联谊,374,,
第十二区鹅江联谊会,"Jawatankuasa Perhubungan Kawasan 12, Seberang Sungai, Bandar Sibu, Rejang",,"49A, Jalan Lanang, 96000 Sibu, Sarawak. P.O.Box 1204, 96008 Sibu, Sarawak.",101.641807,3.092538,Sarawak,体育联谊,374,,
林梦梦声音乐社,,Limbang Monsen Music Club,"53, Jalan Buangsiol, 98700 Limbang, Sarawak.",115.007514,4.756972,Sarawak,体育联谊,374,,
林梦乒乓总会,,Limbang Table Tennis Association,"L.D.C. P.O.Box 98708 Limbang, Sarawak.",115.012164,4.761188,Sarawak,体育联谊,374,,
巴南音乐社,,Baram Musical Society,"P.O.Box 243, 98050 Marudi, Baram, Sarawak.",116.293291,6.214785,Sarawak,体育联谊,374,,
林梦篮球总会,Persatuan Bola Keranjang Limbang,Limbang Basketball Association,"P.O.Box 135, 98707 Limbang, Sarawak.",116.293291,6.214785,Sarawak,体育联谊,374,,
古晋和顺武术社,Kelab Kebudayaan Jasmani Ho Soon,Ho Soon Physical Cultural Club,"No.22, Lorong 2, Off Jalan Sungai Maong Baharu, 93150 Kuching, Sarawak.",failed,failed,Sarawak,体育联谊,374,,
古晋象棋公会,,Kuching Chinese Chess Association,"P11-1-2C, First Floor, Chonglin Park Jalan Tabuan, 93100 Kuching, Saeawak.",failed,failed,Sarawak,体育联谊,374,,
龙虎国术健身会,Persatuan Loon Fu ,Loon Fu Body Building Association,"No.96 Nyelong Park, 96100 Sarikei, Sarawak.",111.576317,2.074003,Sarawak,体育联谊,375,,
马拉端象棋公会,Persatuan Xiangzi Meradong,Chinese Chess Association Meradong,"No.18, Kelupu Road, (Meradong) Bintangor, Sarawak. P.O.Box 194. Bintangor, Sarawak.",102.402132,4.381896,Sarawak,体育联谊,375,,
美里气功健身协会,,Miri Kee Kung Body-Building Association,"12, Top Floor, Kiat Siang Building, Jalan Bendahara, 98000 Miri, Sarawak.",113.985952,4.394935,Sarawak,体育联谊,375,,
美里长虹文娱社,Pertubuhan Nyanyian Rainbow Miri,Miri Rainbow Chorus Society,"Lot 1815, 2nd Floor, Block D, Lorong 6, Jalan Jee Foh, Krokop, 98000 Miri, Sarawak. P.O.Box 1242, 98008 Miri, Sarawak.",114.008107,4.426289,Sarawak,体育联谊,375,,
美里荣利武术体育会,Pertubuhan Seni Mempertahankan Diri Weng Lee Miri,Miri Weng Lee Martial Art Society,"S/Lot 4699(151)Golden Villa, Jalan Maigold Kuala Baram 98000 Miri, Sarawak.",114.008107,4.426289,Sarawak,体育联谊,375,,
美里太极协会,Persatuan Thai Chi Miri,Miri Tai Chi Physical Culture,"Lot 1465, Block 5, Jalan Jee Foh, Lorong 9, 98000 Miri, Sarawak. P.O.Box 608, 98007 Miri, Sarawak.",114.008107,4.426289,Sarawak,体育联谊,375,,
美里国术健身学院,Persatuan Tinju Dan Kebudayaan Cina Miri,Chinese Boxing And Cultural Association Miri,"3 Miles Jalan Pujut, 98000 Miri, Sarawak. P.O.Box 829, 98008 Miri, Sarawak.",114.023547,4.440956,Sarawak,体育联谊,375,,
马拉端篮球总会,Persatuan Kerajang Meradong,Meradong Basketball Association,"P.O.Box 82, 96507 Bintangor, Sarawak.",114.072932,4.581807,Sarawak,体育联谊,375,,
林梦业余排球总会,,Limbang Amateur Volleyball Association,"Lot 1414, Industrial Area, Kabong Road, 98700 Limbang, Sarawak.",115.012164,4.761188,Sarawak,体育联谊,375,,
林梦中华俱乐部,,Limbang Chinese Union,"24, Main Bazaar, 98700 Limbang. Sarawak.",115.012164,4.761188,Sarawak,体育联谊,375,,
美里廉律康乐俱乐部,,Miri Riam Road Social & Recreation Club,"Lot 3032, 1st Floor, Morsjaya Commercial Centre, 90000 Miri, Sarawak.",118.070595,5.855937,Sarawak,体育联谊,375,,
林梦象棋公会,,Limbang Chinese Chess Association,"P.O.Box 135, 98700 Limbang, Sarawak.",116.293291,6.214785,Sarawak,体育联谊,375,,
诗巫拳术健身协会,Persatuan Seni Mempertahankan Diri (Quan Shu) Sibu,Sibu Martial Art (Quan Shu) Association,"5A-D, 3rd Floor, Wisma Teo Chong Loh, Jalan Lanang Road, 96000 Sibu, Sarawak.",111.83467,2.281981,Sarawak,体育联谊,376,,
诗巫工商会馆,Persatuan Sosial Dan Rekreasi Kung Siong Sibu,,"24, 3rd Floor, Jalan Chengal 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,体育联谊,376,,
诗巫乐龄中心,Pusat Warga Negara Kanan Sibu,Senior Citizen Centre Sibu,"No.11, 1st Floor, Island Road, Sibu, Sarawak.",111.85227,2.301377,Sarawak,体育联谊,376,,
诗巫少林（共家）健身协会,,Sibu Sau Lim(Hong Ka)Physical Art Association,"11A, Jalan Maludan Barat, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,体育联谊,376,,
诗巫省华乐社,Pertubuhan Muzik Cina Bahagian Sibu,"Chinese Musical Society, Sibu Division","26A, Oya Road, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,体育联谊,376,,
诗巫省拉让音乐社,Pertubuhan Muzik Rejang,Sibu Rejang Musical Society,"20, 1st Floor, Tan Sri Rd, 96000 Sibu, Sarawak.",111.85227,2.301377,Sarawak,体育联谊,376,,
民都鲁遥控船俱乐部,Kelab Bor Kawalan Radio Bintulu,Bintulu Radio Control Boat Club,"1st Floor, Sublot 84, Lot 3370 Parkcity Commerce Aquare, 97000 Bintulu, Sarawak.",113.038357,3.184111,Sarawak,体育联谊,376,,
民都鲁海洋俱乐部,Kelab Marina Bintulu Sarawak,Bintulu Marina Club Sarawak,"2nd Floor, No.135, Taman Sri Dagang, 97000 Bintulu, Sarawak.",113.043412,3.169511,Sarawak,体育联谊,376,,
